L,a,b,hex_srgb
0.0,0.0,0.0,#000000
1.0,6.0,0.0,#120004
1.0,10.0,-8.0,#120014
1.0,14.0,-14.0,#15001C
1.0,18.0,-20.0,#160024
1.0,24.0,-26.0,#18002B
1.0,30.0,-32.0,#190033
1.0,36.0,-36.0,#1C0039
1.0,42.0,-42.0,#1C0041
1.0,48.0,-48.0,#1B0049
1.0,54.0,-52.0,#1D004F
1.0,60.0,-56.0,#200055
1.0,66.0,-60.0,#23005A
1.0,72.0,-64.0,#250060
1.0,78.0,-68.0,#280066
1.0,84.0,-72.0,#2A006C
2.0,14.0,2.0,#1F0003
2.0,18.0,-4.0,#210011
2.0,22.0,-10.0,#220019
2.0,26.0,-16.0,#230021
2.0,30.0,-22.0,#230028
2.0,94.0,-80.0,#2F007B
2.0,102.0,-84.0,#350081
3.0,22.0,2.0,#280007
3.0,28.0,-2.0,#2C0010
3.0,32.0,-10.0,#2D001B
3.0,36.0,-20.0,#2C0028
3.0,40.0,-28.0,#2B0032
3.0,46.0,-32.0,#2F0038
3.0,50.0,-40.0,#2C0043
3.0,52.0,-58.0,#0B005C
3.0,56.0,-46.0,#2D004B
3.0,62.0,-48.0,#33004E
3.0,88.0,-78.0,#2A007B
3.0,108.0,-90.0,#37008D
3.0,116.0,-96.0,#390097
4.0,24.0,-44.0,#00044A
4.0,26.0,-38.0,#070042
4.0,30.0,-46.0,#00004D
4.0,30.0,6.0,#320001
4.0,32.0,-40.0,#120045
4.0,34.0,-2.0,#330013
4.0,36.0,-50.0,#000053
4.0,40.0,-14.0,#350022
4.0,42.0,-54.0,#000059
4.0,56.0,-38.0,#370042
4.0,60.0,-64.0,#110068
4.0,66.0,-68.0,#14006E
4.0,68.0,-54.0,#360059
4.0,72.0,-70.0,#1F0071
4.0,74.0,-56.0,#3B005C
4.0,80.0,-76.0,#20007A
4.0,82.0,-62.0,#3F0065
4.0,114.0,-90.0,#450090
4.0,124.0,-102.0,#3F00A4
5.0,46.0,-18.0,#3B002A
5.0,90.0,-70.0,#420074
5.0,96.0,-86.0,#2E008C
5.0,98.0,-74.0,#49007A
5.0,122.0,-96.0,#4B009D
6.0,10.0,-38.0,#001347
6.0,12.0,-32.0,#00113E
6.0,16.0,-42.0,#00104C
6.0,16.0,-26.0,#110D36
6.0,18.0,-36.0,#000D44
6.0,22.0,-30.0,#16083B
6.0,38.0,10.0,#3D0000
6.0,40.0,0.0,#3D0015
6.0,42.0,-8.0,#3D001F
6.0,46.0,-60.0,#000067
6.0,46.0,-44.0,#28004F
6.0,48.0,-54.0,#18005E
6.0,52.0,-32.0,#3C003F
6.0,68.0,-48.0,#410055
6.0,76.0,-62.0,#3C006A
6.0,104.0,-94.0,#2E009C
7.0,-6.0,-30.0,#001B3D
7.0,0.0,-34.0,#001943
7.0,0.0,-26.0,#001838
7.0,0.0,0.0,#151515
7.0,4.0,-22.0,#001633
7.0,6.0,-28.0,#00153B
7.0,8.0,-18.0,#10132D
7.0,10.0,-24.0,#091335
7.0,12.0,-14.0,#1C1028
7.0,14.0,-20.0,#181030
7.0,18.0,-12.0,#250B25
7.0,20.0,-18.0,#230A2D
7.0,24.0,-24.0,#230736
7.0,26.0,-8.0,#300220
7.0,30.0,-52.0,#000A5D
7.0,30.0,-28.0,#27013B
7.0,36.0,-32.0,#2B0041
7.0,40.0,-40.0,#27004C
7.0,48.0,-8.0,#450021
7.0,50.0,-24.0,#410036
7.0,52.0,-18.0,#45002E
7.0,54.0,-66.0,#000072
7.0,58.0,-52.0,#32005E
7.0,60.0,-70.0,#000079
7.0,62.0,-40.0,#43004C
7.0,78.0,-70.0,#350079
7.0,110.0,-98.0,#3600A5
7.0,112.0,-84.0,#55008F
7.0,118.0,-104.0,#3800AF
7.0,126.0,-108.0,#4000B6
8.0,-20.0,-22.0,#002035
8.0,-14.0,-24.0,#001F37
8.0,-14.0,-16.0,#001E2C
8.0,-8.0,-20.0,#001C32
8.0,-6.0,-14.0,#001B2A
8.0,0.0,-10.0,#0E1825
8.0,4.0,-8.0,#171622
8.0,8.0,-6.0,#1E1420
8.0,14.0,-4.0,#27101D
8.0,32.0,-16.0,#34002D
8.0,40.0,-60.0,#00026C
8.0,44.0,-24.0,#3D0038
8.0,44.0,8.0,#47000C
8.0,62.0,-34.0,#4A0046
8.0,66.0,-60.0,#35006C
8.0,70.0,-76.0,#100085
8.0,74.0,-48.0,#4E005A
8.0,82.0,-82.0,#22008E
8.0,84.0,-68.0,#450078
8.0,88.0,-84.0,#2C0091
8.0,96.0,-92.0,#28009E
9.0,46.0,0.0,#4A001B
9.0,56.0,-26.0,#4B003D
9.0,58.0,-20.0,#500035
9.0,94.0,-80.0,#46008E
9.0,106.0,-86.0,#500098
10.0,-34.0,-12.0,#00272B
10.0,-28.0,-16.0,#002531
10.0,-26.0,-10.0,#002428
10.0,-20.0,-14.0,#00232E
10.0,-18.0,-8.0,#002226
10.0,-12.0,-4.0,#002021
10.0,-6.0,-8.0,#071E26
10.0,-4.0,-2.0,#141D1E
10.0,4.0,-2.0,#201A1E
10.0,8.0,2.0,#271719
10.0,16.0,4.0,#301217
10.0,20.0,-50.0,#001862
10.0,22.0,-44.0,#001559
10.0,22.0,-2.0,#350D1F
10.0,22.0,6.0,#370C14
10.0,24.0,-38.0,#121150
10.0,26.0,-14.0,#34092F
10.0,28.0,0.0,#3B051C
10.0,28.0,8.0,#3D0411
10.0,30.0,-42.0,#180C56
10.0,32.0,-58.0,#00106E
10.0,34.0,-6.0,#400024
10.0,34.0,2.0,#42001A
10.0,36.0,-46.0,#1C055C
10.0,38.0,-24.0,#3B003D
10.0,40.0,-18.0,#410034
10.0,42.0,-50.0,#210062
10.0,42.0,-34.0,#38004B
10.0,46.0,-14.0,#49002F
10.0,48.0,-38.0,#3C0050
10.0,52.0,-46.0,#39005C
10.0,52.0,-2.0,#520020
10.0,54.0,-56.0,#2D006B
10.0,54.0,-40.0,#420053
10.0,60.0,-60.0,#300071
10.0,62.0,-76.0,#00008A
10.0,64.0,-54.0,#400068
10.0,68.0,-42.0,#510057
10.0,72.0,-66.0,#3B007A
10.0,78.0,-54.0,#530068
10.0,84.0,-74.0,#420087
10.0,84.0,-58.0,#57006E
10.0,86.0,-90.0,#1600A0
10.0,96.0,-70.0,#5A0081
10.0,102.0,-76.0,#5B008A
10.0,116.0,-94.0,#5600A7
10.0,126.0,-98.0,#6000AE
11.0,42.0,16.0,#4F0004
11.0,48.0,12.0,#54000E
11.0,50.0,18.0,#560000
11.0,56.0,-14.0,#550032
11.0,62.0,-46.0,#49005F
11.0,72.0,-82.0,#040096
11.0,72.0,-58.0,#4A0071
11.0,78.0,-76.0,#36008D
11.0,98.0,-98.0,#2500B0
11.0,104.0,-100.0,#3100B4
11.0,112.0,-106.0,#3300BE
11.0,120.0,-110.0,#3C00C4
12.0,-46.0,-4.0,#002D24
12.0,-40.0,-8.0,#002B2A
12.0,-38.0,-2.0,#002B22
12.0,-32.0,0.0,#00291F
12.0,-26.0,-4.0,#002824
12.0,-24.0,2.0,#00271C
12.0,-16.0,2.0,#00251C
12.0,-10.0,-34.0,#00264F
12.0,-8.0,4.0,#15221A
12.0,-4.0,-38.0,#002555
12.0,-2.0,-16.0,#052135
12.0,-2.0,6.0,#202017
12.0,2.0,-44.0,#00235E
12.0,2.0,4.0,#241E1A
12.0,4.0,-38.0,#002255
12.0,6.0,8.0,#2B1C15
12.0,8.0,-46.0,#002161
12.0,10.0,-40.0,#001F58
12.0,10.0,-32.0,#001E4C
12.0,14.0,-50.0,#001F67
12.0,16.0,-44.0,#001D5E
12.0,16.0,-36.0,#021B52
12.0,16.0,-28.0,#1B1A46
12.0,18.0,-8.0,#32152B
12.0,20.0,-22.0,#2A163E
12.0,20.0,12.0,#3B120F
12.0,22.0,-32.0,#21164C
12.0,26.0,-56.0,#001970
12.0,28.0,-20.0,#370D3B
12.0,30.0,16.0,#460407
12.0,36.0,14.0,#4B000C
12.0,40.0,-10.0,#49002E
12.0,42.0,-4.0,#4D0026
12.0,44.0,-68.0,#000883
12.0,46.0,-62.0,#050079
12.0,50.0,-70.0,#000086
12.0,54.0,4.0,#5B001C
12.0,54.0,12.0,#5C0011
12.0,56.0,-74.0,#00008C
12.0,64.0,-24.0,#5C0042
12.0,90.0,-76.0,#4F0090
12.0,90.0,-60.0,#620077
12.0,94.0,-86.0,#4400A0
12.0,100.0,-88.0,#4C00A3
12.0,108.0,-94.0,#4F00AD
12.0,110.0,-80.0,#680096
12.0,116.0,-86.0,#6900A0
12.0,124.0,-104.0,#5900BD
13.0,40.0,-42.0,#34025E
13.0,42.0,4.0,#52001E
13.0,46.0,-54.0,#2A0070
13.0,46.0,-46.0,#380064
13.0,46.0,-30.0,#48004C
13.0,52.0,-34.0,#4C0052
13.0,60.0,-8.0,#61002E
13.0,64.0,-64.0,#3A007F
13.0,70.0,-50.0,#55006A
13.0,70.0,-34.0,#610052
13.0,76.0,-70.0,#450089
13.0,76.0,-38.0,#650058
13.0,88.0,-66.0,#5C0083
13.0,90.0,-96.0,#1900B3
13.0,122.0,-94.0,#6A00B0
13.0,126.0,-116.0,#4200D4
14.0,-56.0,4.0,#00321D
14.0,-52.0,-2.0,#003225
14.0,-48.0,4.0,#00311D
14.0,-42.0,6.0,#002F1A
14.0,-40.0,-14.0,#003037
14.0,-36.0,8.0,#002E17
14.0,-34.0,-20.0,#002F3F
14.0,-32.0,-6.0,#002E2B
14.0,-28.0,-28.0,#002E4B
14.0,-28.0,8.0,#002C18
14.0,-26.0,-22.0,#002D42
14.0,-22.0,-32.0,#002D51
14.0,-22.0,10.0,#002B15
14.0,-20.0,-26.0,#002C48
14.0,-16.0,-36.0,#002C57
14.0,-14.0,-22.0,#002A42
14.0,-14.0,-14.0,#002A37
14.0,-14.0,10.0,#122815
14.0,-10.0,-40.0,#002B5C
14.0,-8.0,-26.0,#002948
14.0,-8.0,-18.0,#00283D
14.0,-6.0,12.0,#212612
14.0,-2.0,-28.0,#00274B
14.0,-2.0,-6.0,#1B252C
14.0,-2.0,14.0,#27240F
14.0,2.0,-8.0,#20232F
14.0,2.0,12.0,#2C2213
14.0,4.0,-32.0,#002551
14.0,4.0,-24.0,#082445
14.0,4.0,-14.0,#1D2337
14.0,6.0,-8.0,#27212F
14.0,8.0,-20.0,#1D2140
14.0,8.0,16.0,#341F0C
14.0,10.0,-14.0,#282037
14.0,10.0,-4.0,#2F1F29
14.0,12.0,10.0,#371D16
14.0,14.0,16.0,#3B1B0C
14.0,16.0,-2.0,#371B27
14.0,20.0,-56.0,#002175
14.0,20.0,18.0,#411608
14.0,28.0,-6.0,#430F2D
14.0,32.0,-64.0,#001A81
14.0,32.0,-32.0,#360F51
14.0,34.0,-18.0,#44073D
14.0,38.0,-66.0,#001485
14.0,42.0,22.0,#580001
14.0,46.0,-24.0,#4E0046
14.0,52.0,-28.0,#53004C
14.0,52.0,-20.0,#570041
14.0,52.0,24.0,#610000
14.0,58.0,-32.0,#570052
14.0,64.0,-36.0,#5B0058
14.0,76.0,-62.0,#53007F
14.0,76.0,-48.0,#61006A
14.0,80.0,-90.0,#1200AC
14.0,82.0,-66.0,#570085
14.0,82.0,-46.0,#690067
14.0,86.0,-52.0,#6A0070
14.0,106.0,-106.0,#2F00C6
15.0,-44.0,-20.0,#003341
15.0,-12.0,-8.0,#002B31
15.0,-6.0,-12.0,#092936
15.0,4.0,-50.0,#002A6E
15.0,22.0,-14.0,#3A193A
15.0,30.0,-50.0,#0B196E
15.0,30.0,4.0,#4B0D21
15.0,36.0,-52.0,#1C1372
15.0,36.0,8.0,#52011C
15.0,38.0,-30.0,#430651
15.0,46.0,-74.0,#000F94
15.0,48.0,-6.0,#5B002F
15.0,48.0,2.0,#5D0025
15.0,52.0,-78.0,#00059B
15.0,54.0,-64.0,#2A0084
15.0,58.0,-80.0,#00009E
15.0,62.0,0.0,#6A0028
15.0,64.0,-30.0,#620051
15.0,66.0,-86.0,#0000A8
15.0,66.0,-78.0,#1D009B
15.0,66.0,-70.0,#38008E
15.0,66.0,-16.0,#6A003E
15.0,72.0,-88.0,#0000AB
15.0,72.0,-28.0,#6B004F
15.0,78.0,-82.0,#3500A1
15.0,94.0,-64.0,#6C0085
15.0,96.0,-76.0,#620098
15.0,98.0,-104.0,#1D00C6
15.0,100.0,-70.0,#6E008E
15.0,102.0,-94.0,#4E00B5
15.0,116.0,-114.0,#3500D7
15.0,116.0,-98.0,#6000BC
16.0,-68.0,12.0,#003815
16.0,-62.0,8.0,#00371B
16.0,-56.0,12.0,#003615
16.0,-48.0,14.0,#003412
16.0,-40.0,16.0,#00330F
16.0,-32.0,-14.0,#00323B
16.0,-32.0,16.0,#00310F
16.0,-24.0,18.0,#032F0B
16.0,-14.0,-28.0,#002F50
16.0,-14.0,20.0,#1D2C07
16.0,-8.0,-2.0,#182B2A
16.0,-4.0,20.0,#2B2908
16.0,-2.0,0.0,#252928
16.0,2.0,-2.0,#29272B
16.0,2.0,20.0,#332608
16.0,6.0,2.0,#312525
16.0,8.0,22.0,#3A2304
16.0,12.0,4.0,#3A2123
16.0,16.0,24.0,#431D00
16.0,20.0,4.0,#431B23
16.0,22.0,-46.0,#00216B
16.0,24.0,-40.0,#1F1E62
16.0,24.0,24.0,#4B1601
16.0,30.0,-44.0,#251968
16.0,30.0,26.0,#520E00
16.0,32.0,-38.0,#34165F
16.0,36.0,20.0,#57030C
16.0,40.0,-58.0,#16127D
16.0,40.0,-36.0,#42075C
16.0,44.0,-16.0,#55003F
16.0,46.0,-40.0,#470062
16.0,50.0,-12.0,#5E003A
16.0,56.0,-56.0,#42007B
16.0,58.0,-50.0,#4D0071
16.0,62.0,8.0,#6F0020
16.0,66.0,-10.0,#6F0038
16.0,84.0,-60.0,#660081
16.0,92.0,-102.0,#0C00C5
16.0,96.0,-92.0,#4900B5
16.0,104.0,-80.0,#6C00A1
16.0,108.0,-100.0,#5000C2
16.0,116.0,-106.0,#5300CC
16.0,124.0,-110.0,#5B00D3
17.0,-62.0,-10.0,#003A37
17.0,-56.0,-14.0,#00393D
17.0,-54.0,-8.0,#003834
17.0,-50.0,-18.0,#003843
17.0,-48.0,-12.0,#00383A
17.0,-38.0,-26.0,#00374F
17.0,-22.0,-14.0,#00323D
17.0,-22.0,-6.0,#003232
17.0,-20.0,0.0,#003129
17.0,-2.0,-48.0,#003070
17.0,10.0,-56.0,#002C7D
17.0,22.0,-62.0,#002786
17.0,24.0,-24.0,#3A1D4D
17.0,24.0,-2.0,#481A2D
17.0,26.0,-34.0,#311D5B
17.0,28.0,10.0,#4F151D
17.0,34.0,-70.0,#002093
17.0,36.0,-24.0,#4A0E4D
17.0,36.0,-8.0,#530A36
17.0,38.0,-2.0,#57042E
17.0,40.0,-72.0,#001B96
17.0,42.0,10.0,#5E001E
17.0,44.0,16.0,#610016
17.0,48.0,28.0,#660000
17.0,50.0,12.0,#66001C
17.0,52.0,18.0,#690014
17.0,54.0,-42.0,#520068
17.0,56.0,-12.0,#67003C
17.0,56.0,8.0,#6C0021
17.0,58.0,14.0,#6E001A
17.0,60.0,-70.0,#300093
17.0,60.0,-22.0,#67004B
17.0,60.0,20.0,#710011
17.0,62.0,-56.0,#4E007D
17.0,66.0,-42.0,#620068
17.0,70.0,-56.0,#5A007D
17.0,78.0,-54.0,#67007A
17.0,80.0,-76.0,#4E009D
17.0,86.0,-78.0,#5500A0
17.0,88.0,-90.0,#3F00B4
17.0,88.0,-72.0,#610097
17.0,92.0,-82.0,#5900A7
17.0,108.0,-90.0,#6700B4
17.0,112.0,-84.0,#7600AB
17.0,112.0,-76.0,#7E009E
18.0,-74.0,18.0,#003D0E
18.0,-66.0,20.0,#003C0A
18.0,-54.0,18.0,#003A0F
18.0,-48.0,22.0,#003906
18.0,-44.0,-6.0,#003934
18.0,-42.0,0.0,#00382B
18.0,-40.0,22.0,#003707
18.0,-22.0,24.0,#133303
18.0,-10.0,6.0,#203023
18.0,-8.0,-34.0,#00325D
18.0,-6.0,26.0,#2F2E00
18.0,-4.0,6.0,#2A2D23
18.0,-2.0,-40.0,#003166
18.0,0.0,-18.0,#172D46
18.0,0.0,26.0,#362B00
18.0,4.0,-44.0,#002F6D
18.0,6.0,-38.0,#002D64
18.0,10.0,-50.0,#002D76
18.0,12.0,-44.0,#002B6D
18.0,12.0,-36.0,#072961
18.0,12.0,-28.0,#212855
18.0,18.0,-40.0,#122667
18.0,18.0,-32.0,#27255B
18.0,18.0,-24.0,#33244F
18.0,22.0,12.0,#4C1D1C
18.0,28.0,16.0,#531716
18.0,30.0,-58.0,#002283
18.0,36.0,-46.0,#331870
18.0,38.0,30.0,#600300
18.0,42.0,-52.0,#341179
18.0,48.0,-64.0,#240B8C
18.0,54.0,2.0,#6B002B
18.0,58.0,30.0,#730000
18.0,60.0,-62.0,#450089
18.0,70.0,-22.0,#74004D
18.0,72.0,-74.0,#45009D
18.0,72.0,-66.0,#530090
18.0,72.0,-16.0,#790045
18.0,84.0,-100.0,#0000C7
18.0,84.0,-38.0,#7C0065
18.0,96.0,-56.0,#7F0080
18.0,102.0,-100.0,#4A00C8
18.0,118.0,-92.0,#7700BB
18.0,122.0,-120.0,#4000EA
18.0,124.0,-98.0,#7800C5
19.0,-34.0,-34.0,#003C60
19.0,-28.0,-36.0,#003A63
19.0,-22.0,-40.0,#003969
19.0,-16.0,-44.0,#00386F
19.0,-10.0,-48.0,#003775
19.0,-2.0,-12.0,#1F303F
19.0,2.0,6.0,#342D26
19.0,8.0,10.0,#3E2A20
19.0,14.0,-6.0,#3E2737
19.0,16.0,-14.0,#3B2643
19.0,20.0,-8.0,#45233A
19.0,26.0,-68.0,#002A95
19.0,32.0,32.0,#5C1300
19.0,34.0,14.0,#5C111C
19.0,44.0,-46.0,#440C73
19.0,46.0,-32.0,#56005E
19.0,50.0,-58.0,#3C0485
19.0,50.0,-50.0,#490079
19.0,52.0,-36.0,#5A0064
19.0,56.0,-86.0,#000DB3
19.0,68.0,-92.0,#0000BD
19.0,68.0,-36.0,#6E0064
19.0,68.0,8.0,#7D0026
19.0,70.0,-2.0,#7D0034
19.0,72.0,-8.0,#7E003C
19.0,74.0,-94.0,#0000C0
19.0,74.0,-40.0,#72006A
19.0,78.0,-34.0,#7A0061
19.0,80.0,-28.0,#800059
19.0,90.0,-52.0,#7D007D
19.0,100.0,-110.0,#1C00DC
19.0,106.0,-112.0,#2F00DF
19.0,110.0,-106.0,#5100D5
20.0,-82.0,2.0,#00432C
20.0,-82.0,10.0,#004320
20.0,-80.0,16.0,#004216
20.0,-80.0,24.0,#004206
20.0,-76.0,0.0,#00422F
20.0,-74.0,6.0,#004226
20.0,-72.0,-6.0,#004238
20.0,-70.0,26.0,#004101
20.0,-68.0,0.0,#00412F
20.0,-64.0,28.0,#004000
20.0,-62.0,-2.0,#004032
20.0,-58.0,26.0,#003F02
20.0,-54.0,0.0,#003F2F
20.0,-50.0,28.0,#003E00
20.0,-40.0,6.0,#003C27
20.0,-38.0,-18.0,#003D4A
20.0,-38.0,28.0,#003B00
20.0,-36.0,-4.0,#003C35
20.0,-34.0,2.0,#003B2D
20.0,-34.0,10.0,#003B21
20.0,-32.0,-22.0,#003C50
20.0,-32.0,24.0,#003A08
20.0,-30.0,-8.0,#003B3B
20.0,-30.0,30.0,#033A00
20.0,-28.0,-2.0,#003A33
20.0,-28.0,6.0,#003A27
20.0,-26.0,-26.0,#003B56
20.0,-26.0,12.0,#00391E
20.0,-24.0,-20.0,#003A4D
20.0,-20.0,-30.0,#003A5C
20.0,-20.0,8.0,#0D3724
20.0,-18.0,-24.0,#003953
20.0,-18.0,30.0,#223600
20.0,-16.0,-10.0,#00373E
20.0,-14.0,-34.0,#003962
20.0,-14.0,12.0,#21351E
20.0,-12.0,-20.0,#00374D
20.0,-12.0,26.0,#2A3405
20.0,-10.0,-14.0,#003544
20.0,-6.0,-22.0,#003550
20.0,-6.0,14.0,#2F321C
20.0,0.0,-34.0,#003362
20.0,0.0,-26.0,#003256
20.0,2.0,32.0,#3E2E00
20.0,4.0,14.0,#3C2E1C
20.0,6.0,-30.0,#0E305C
20.0,6.0,-4.0,#372E36
20.0,8.0,-12.0,#332D42
20.0,10.0,-18.0,#312D4B
20.0,10.0,32.0,#482A00
20.0,12.0,18.0,#472916
20.0,16.0,-52.0,#002E7E
20.0,16.0,14.0,#4B261D
20.0,16.0,30.0,#4E2600
20.0,20.0,20.0,#512314
20.0,22.0,-56.0,#002B85
20.0,24.0,32.0,#571F00
20.0,26.0,-12.0,#4C2042
20.0,26.0,4.0,#531F2B
20.0,32.0,-16.0,#521A48
20.0,32.0,0.0,#591831
20.0,34.0,-64.0,#002491
20.0,40.0,-66.0,#001E95
20.0,42.0,2.0,#64032F
20.0,44.0,-24.0,#5B0554
20.0,44.0,-8.0,#63003D
20.0,44.0,24.0,#6A0010
20.0,46.0,-70.0,#00189B
20.0,48.0,-80.0,#001AAC
20.0,48.0,-2.0,#6A0035
20.0,50.0,-26.0,#610057
20.0,52.0,-74.0,#070FA2
20.0,52.0,34.0,#730000
20.0,54.0,-68.0,#310498
20.0,54.0,-6.0,#6F003B
20.0,56.0,-30.0,#66005D
20.0,60.0,-8.0,#74003E
20.0,62.0,-90.0,#0002BC
20.0,62.0,-34.0,#6B0063
20.0,64.0,26.0,#7F000F
20.0,66.0,-74.0,#3F00A2
20.0,66.0,-66.0,#4F0095
20.0,70.0,-82.0,#3200AF
20.0,74.0,-48.0,#6F0079
20.0,76.0,-86.0,#3700B6
20.0,76.0,-60.0,#67008C
20.0,78.0,-18.0,#84004C
20.0,80.0,-70.0,#60009C
20.0,82.0,-88.0,#4100B9
20.0,84.0,-50.0,#7A007C
20.0,86.0,-44.0,#810073
20.0,88.0,-66.0,#710095
20.0,90.0,-60.0,#7A008C
20.0,92.0,-76.0,#6B00A6
20.0,96.0,-86.0,#6300B6
20.0,96.0,-70.0,#78009C
20.0,96.0,-50.0,#89007C
20.0,98.0,-64.0,#810092
20.0,104.0,-74.0,#7F00A2
20.0,106.0,-68.0,#870099
20.0,112.0,-94.0,#7100C4
21.0,-68.0,-18.0,#00444C
21.0,-62.0,-20.0,#00444F
21.0,-56.0,-24.0,#004355
21.0,-50.0,-28.0,#00435B
21.0,-44.0,-30.0,#00425E
21.0,-36.0,-12.0,#003F43
21.0,-2.0,-54.0,#003984
21.0,4.0,-58.0,#00388A
21.0,10.0,-62.0,#003691
21.0,14.0,0.0,#462B33
21.0,16.0,-66.0,#003397
21.0,18.0,8.0,#4E2727
21.0,26.0,-18.0,#4B234D
21.0,28.0,22.0,#5C1E13
21.0,34.0,-76.0,#002AA8
21.0,34.0,-30.0,#4C1D5F
21.0,36.0,-54.0,#2A2184
21.0,38.0,-40.0,#481A6F
21.0,38.0,-16.0,#5B144B
21.0,38.0,36.0,#680D00
21.0,40.0,-78.0,#0025AB
21.0,44.0,34.0,#6E0000
21.0,54.0,-80.0,#0012AE
21.0,56.0,-18.0,#6F004E
21.0,64.0,-16.0,#79004B
21.0,64.0,0.0,#7E0035
21.0,68.0,20.0,#85001A
21.0,80.0,-42.0,#7E0072
21.0,90.0,-108.0,#0000DE
21.0,90.0,-96.0,#4300C9
21.0,98.0,-96.0,#5600CA
21.0,104.0,-60.0,#8E008F
21.0,118.0,-84.0,#8B00B6
21.0,120.0,-106.0,#6E00DB
21.0,124.0,-114.0,#6500E9
21.0,126.0,-124.0,#4D00FA
22.0,-80.0,32.0,#004700
22.0,-72.0,32.0,#004600
22.0,-62.0,14.0,#00451E
22.0,-60.0,20.0,#004414
22.0,-56.0,8.0,#004427
22.0,-56.0,32.0,#004300
22.0,-50.0,34.0,#004200
22.0,-48.0,8.0,#004328
22.0,-46.0,14.0,#00421E
22.0,-44.0,28.0,#004103
22.0,-42.0,34.0,#004100
22.0,-38.0,16.0,#00401B
22.0,-32.0,18.0,#003F18
22.0,-24.0,34.0,#1C3D00
22.0,-18.0,20.0,#223B15
22.0,-18.0,36.0,#283B00
22.0,-14.0,0.0,#193A34
22.0,-12.0,-26.0,#003C5B
22.0,-10.0,36.0,#343800
22.0,-8.0,-6.0,#20383D
22.0,-8.0,0.0,#273834
22.0,-2.0,-2.0,#303638
22.0,-2.0,18.0,#3B351A
22.0,2.0,-8.0,#313440
22.0,6.0,24.0,#463110
22.0,16.0,-60.0,#003490
22.0,20.0,2.0,#512832
22.0,28.0,-48.0,#27297D
22.0,28.0,-30.0,#462562
22.0,30.0,-42.0,#392674
22.0,32.0,-36.0,#45236B
22.0,32.0,-8.0,#5B1E41
22.0,38.0,10.0,#671328
22.0,38.0,18.0,#69121C
22.0,44.0,-38.0,#55126E
22.0,46.0,-14.0,#68024A
22.0,50.0,-42.0,#5A0374
22.0,50.0,6.0,#73002E
22.0,56.0,-52.0,#580084
22.0,56.0,24.0,#7C0015
22.0,60.0,-82.0,#0E05B5
22.0,60.0,36.0,#820000
22.0,62.0,-48.0,#65007E
22.0,64.0,-26.0,#77005C
22.0,68.0,-50.0,#6B0081
22.0,68.0,14.0,#870024
22.0,70.0,-30.0,#7C0063
22.0,78.0,-98.0,#0000D0
22.0,86.0,-32.0,#8D0066
22.0,92.0,-38.0,#91006F
22.0,102.0,-84.0,#7600B8
22.0,102.0,-54.0,#930088
22.0,104.0,-92.0,#6D00C6
22.0,110.0,-116.0,#3C00EF
22.0,116.0,-114.0,#5600EB
22.0,118.0,-124.0,#3500FD
23.0,-96.0,10.0,#004C26
23.0,-90.0,6.0,#004B2C
23.0,-70.0,12.0,#004823
23.0,-68.0,-10.0,#004945
23.0,-66.0,6.0,#00482D
23.0,-62.0,-14.0,#00484B
23.0,-58.0,-8.0,#004742
23.0,-54.0,-14.0,#00474B
23.0,-54.0,22.0,#004612
23.0,-50.0,-8.0,#004642
23.0,-48.0,-18.0,#004651
23.0,-46.0,-2.0,#004539
23.0,-44.0,-12.0,#004548
23.0,-42.0,-22.0,#004657
23.0,-36.0,-26.0,#00455D
23.0,-30.0,-30.0,#004463
23.0,-28.0,-14.0,#00424B
23.0,-10.0,-38.0,#003E70
23.0,-8.0,-54.0,#004089
23.0,-4.0,36.0,#3F3700
23.0,-2.0,10.0,#3A3728
23.0,2.0,38.0,#473500
23.0,4.0,-18.0,#2C3652
23.0,6.0,-24.0,#27365B
23.0,6.0,4.0,#423431
23.0,14.0,38.0,#552E00
23.0,16.0,-36.0,#27326D
23.0,18.0,-46.0,#06327D
23.0,22.0,-40.0,#2E2E73
23.0,22.0,38.0,#5D2700
23.0,24.0,-4.0,#55283D
23.0,26.0,10.0,#5D2529
23.0,28.0,-74.0,#0032AA
23.0,30.0,38.0,#661F00
23.0,32.0,-22.0,#552258
23.0,32.0,6.0,#621F2F
23.0,38.0,-4.0,#66173E
23.0,42.0,-60.0,#312093
23.0,44.0,8.0,#70072D
23.0,46.0,-54.0,#47188A
23.0,56.0,-44.0,#63007A
23.0,62.0,-40.0,#6F0074
23.0,62.0,6.0,#830031
23.0,66.0,-86.0,#1F00BE
23.0,66.0,-58.0,#630090
23.0,68.0,-44.0,#73007A
23.0,68.0,32.0,#8C000B
23.0,74.0,-54.0,#73008A
23.0,74.0,-24.0,#86005C
23.0,74.0,14.0,#900027
23.0,78.0,-2.0,#92003D
23.0,80.0,-56.0,#79008D
23.0,82.0,-22.0,#90005A
23.0,108.0,-100.0,#6A00D6
23.0,116.0,-78.0,#9500B2
23.0,120.0,-100.0,#7F00D6
24.0,-90.0,-6.0,#004E41
24.0,-84.0,-10.0,#004D47
24.0,-82.0,-4.0,#004D3E
24.0,-78.0,-14.0,#004D4D
24.0,-74.0,22.0,#004B14
24.0,-66.0,22.0,#004A14
24.0,-64.0,36.0,#004A00
24.0,-54.0,16.0,#00481F
24.0,-42.0,-36.0,#00496F
